Stage,Division,Group/Bracket,Round,Match format,Team A,Team B,Winning team,Game 1 - Score team A,Game 1 - Score team B,Game 2 - Score team A,Game 2 - Score team B,Game 3 - Score team A,Game 3 - Score team B,Team A - Player 1,Team A - Player 2,Team B - Player 1,Team B - Player 2
Bracket Stage,Contender (4.5),Bracket A,P5: Semi-final,Single game,Snovermaxxing,Tyyypical,Snovermaxxing,21,14,,,,,Zach Patterson,Gavin Gibson,Aron Taguiam,James Stuermer
Bracket Stage,Contender (4.5),Bracket A,P9: Semi-final,Single game,GOATGENE,Mr. Big,GOATGENE,21,18,,,,,Cooper Patcheak,Wesley Tunelius,Patrick Vottis,Trevor Hoople
Bracket Stage,Contender (4.5),Bracket A,P9: Semi-final,Single game,Blackjack,Present Them!,Present Them!,6,21,,,,,Joshua Szeto,Daniel Cortez,Joseph Montecucco,Jet Kmet
Bracket Stage,Contender (4.5),Bracket A,P13: Semi-final,Single game,canes after,He’s a minor,canes after,1,0,,,,,Bryant Gragg,Joseph Enders,TJ Sorbe,Carter Stork
Bracket Stage,Contender (4.5),Bracket A,Final,Best of 3,concussion protocol,Parka People,concussion protocol,21,17,21,14,,,Daniel Chudin,Hongyi Zhu,Nivek Thompson,Tanner Smith
Bracket Stage,Contender (4.5),Bracket A,P3: Final,Single game,Injury Reserve,L Rev,L Rev,17,21,,,,,Jeremy Proch,Isaac Hill-Williams,Ally Chou,Reece Yoshizawa
Bracket Stage,Contender (4.5),Bracket A,P5: Final,Single game,Speds,Snovermaxxing,Speds,21,17,,,,,Oliver Howard,Hayden Sanderson,Zach Patterson,Gavin Gibson
Bracket Stage,Contender (4.5),Bracket A,P9: Final,Single game,GOATGENE,Present Them!,GOATGENE,21,13,,,,,Cooper Patcheak,Wesley Tunelius,Joseph Montecucco,Jet Kmet
Bracket Stage,Contender (4.5),Bracket A,P11: Final,Single game,Blackjack,Mr. Big,Blackjack,1,0,,,,,Joshua Szeto,Daniel Cortez,Patrick Vottis,Trevor Hoople
Group Stage,Advanced (4.0),Group A,1,Single game,The slimes,Ella is MIA,Ella is MIA,20,21,,,,,Kainen Ebers,Jose Sanchez,Mia McFall-Hubbard,Ella Macy
Group Stage,Advanced (4.0),Group A,1,Single game,Ankle Breakers,PB&J,PB&J,13,17,,,,,Joshua W,Warren Anderson,Jonathanhdz Hernandez,Phillip Jensen
Group Stage,Advanced (4.0),Group B,1,Single game,Kyley & Izzy,Sleepy Koala,Kyley & Izzy,17,7,,,,,Isabella Black,Kyley Schneckloth,Christina Liu,Brian Lin
Group Stage,Advanced (4.0),Group B,1,Single game,Ally & Kallie,The crazies,The crazies,10,17,,,,,Kallie Summers,Ally Murphy,Hung Ngo,max westermann
Group Stage,Advanced (4.0),Group A,2,Single game,The slimes,PB&J,PB&J,15,17,,,,,Kainen Ebers,Jose Sanchez,Jonathanhdz Hernandez,Phillip Jensen
Group Stage,Advanced (4.0),Group A,2,Single game,Giggleshitz,Ella is MIA,Giggleshitz,17,6,,,,,Zachary Lipp,Lauren Patentreger,Mia McFall-Hubbard,Ella Macy
Group Stage,Advanced (4.0),Group B,2,Single game,Kyley & Izzy,The crazies,Kyley & Izzy,17,7,,,,,Isabella Black,Kyley Schneckloth,Hung Ngo,max westermann
Group Stage,Advanced (4.0),Group B,2,Single game,Jonathane,Sleepy Koala,Jonathane,17,8,,,,,Thane Condit,Jonathan Scheelke,Christina Liu,Brian Lin
Group Stage,Advanced (4.0),Group A,3,Single game,The slimes,Giggleshitz,Giggleshitz,6,17,,,,,Kainen Ebers,Jose Sanchez,Zachary Lipp,Lauren Patentreger
Group Stage,Advanced (4.0),Group A,3,Single game,Ankle Breakers,Ella is MIA,Ankle Breakers,17,9,,,,,Joshua W,Warren Anderson,Mia McFall-Hubbard,Ella Macy
Group Stage,Advanced (4.0),Group B,3,Single game,Kyley & Izzy,Jonathane,Kyley & Izzy,21,19,,,,,Isabella Black,Kyley Schneckloth,Thane Condit,Jonathan Scheelke
Group Stage,Advanced (4.0),Group B,3,Single game,Ally & Kallie,Sleepy Koala,Sleepy Koala,13,17,,,,,Kallie Summers,Ally Murphy,Christina Liu,Brian Lin
Group Stage,Advanced (4.0),Group A,4,Single game,Ankle Breakers,Giggleshitz,Ankle Breakers,18,16,,,,,Joshua W,Warren Anderson,Zachary Lipp,Lauren Patentreger
