"tourney","Division","Round","Team1","Team2","T1P1","T1P2","T2P1","T2P2","t1score","t2score"
"crs 2025 major#1","5.0 - Premier","P13: Final","Les Vermeilleuses","Pool Play Prodigies 🤽","Jacob Tremblay","Léo Guérin-Morneau","Pierre-André Gaumond","Thomas Langlois",1,0
"crs 2025 major#1","5.0 - Premier","P15: Final","Wink wink 😉","Package D-ouble Faute","Manouk Momo","Lou Paradis","Pierre-Luc Robitaille","Guillaume Boilard",0,1
"crs 2025 major#1","5.0 - Premier","P15: Final","Wink wink 😉","Package D-ouble Faute","Manouk Momo","Lou Paradis","Pierre-Luc Robitaille","Guillaume Boilard",0,1
"crs 2025 major#1","5.0 - Premier","P17: Final","VVW","Dufresne/Lamarre","Vincent Lavoie","Luc Vincent Guay","Alexandre Lamarre","Thomas Dufresne",0,1
"crs 2025 major#1","5.0 - Premier","P17: Final","VVW","Dufresne/Lamarre","Vincent Lavoie","Luc Vincent Guay","Alexandre Lamarre","Thomas Dufresne",0,1
"crs 2025 major#1","4.5 - Avancé+ / Contender","Pool","Goal Digger","Les ex de Simon","Jean-sébastien Boutin","Marc-Antoine Boutin","Benjamin Alleau","Thomas Leduc",21,12
"crs 2025 major#1","4.5 - Avancé+ / Contender","Pool","On r’monte ça 2.0","Adiabatic","Kevin Plante","Samuel Juteau-Rhéaume","Isaac Wong","Gabris Ni",16,21
"crs 2025 major#1","4.5 - Avancé+ / Contender","Pool","Double Trouble","BullPadel","Émile Fortin","Simon Parent","Maxime Gosset","Christophe El Hachem",21,13
"crs 2025 major#1","4.5 - Avancé+ / Contender","Pool","Une tope su l'oreille","Les poids lourd","Marc-olivier Fontaine","Tommy Ricard","Carlos Algarra","david lachance",21,17
"crs 2025 major#1","4.5 - Avancé+ / Contender","Pool","QuandMêmeClean Fan Club","Capital Krunch","Jean-Francois Chevalier","Nathan Senécal","Mathis Mensour","Noah Baccin",23,21
"crs 2025 major#1","4.5 - Avancé+ / Contender","Pool","Goal Digger","Adiabatic","Jean-sébastien Boutin","Marc-Antoine Boutin","Isaac Wong","Gabris Ni",22,20
"crs 2025 major#1","4.5 - Avancé+ / Contender","Pool","Super Nannies","Les ex de Simon","Simon Arseneau","Clement Lavice","Benjamin Alleau","Thomas Leduc",21,12
"crs 2025 major#1","4.5 - Avancé+ / Contender","Pool","Double Trouble","Les poids lourd","Émile Fortin","Simon Parent","Carlos Algarra","david lachance",21,13
"crs 2025 major#1","4.5 - Avancé+ / Contender","Pool","Une tope su l'oreille","QuandMêmeClean Fan Club","Marc-olivier Fontaine","Tommy Ricard","Jean-Francois Chevalier","Nathan Senécal",17,21
"crs 2025 major#1","4.5 - Avancé+ / Contender","Pool","Capital Krunch","BullPadel","Mathis Mensour","Noah Baccin","Maxime Gosset","Christophe El Hachem",21,6
"crs 2025 major#1","4.5 - Avancé+ / Contender","Pool","Goal Digger","Super Nannies","Jean-sébastien Boutin","Marc-Antoine Boutin","Simon Arseneau","Clement Lavice",16,21
"crs 2025 major#1","4.5 - Avancé+ / Contender","Pool","On r’monte ça 2.0","Les ex de Simon","Kevin Plante","Samuel Juteau-Rhéaume","Benjamin Alleau","Thomas Leduc",17,21
"crs 2025 major#1","4.5 - Avancé+ / Contender","Pool","Double Trouble","Capital Krunch","Émile Fortin","Simon Parent","Mathis Mensour","Noah Baccin",21,12
"crs 2025 major#1","4.5 - Avancé+ / Contender","Pool","Une tope su l'oreille","BullPadel","Marc-olivier Fontaine","Tommy Ricard","Maxime Gosset","Christophe El Hachem",21,11
"crs 2025 major#1","4.5 - Avancé+ / Contender","Pool","QuandMêmeClean Fan Club","Les poids lourd","Jean-Francois Chevalier","Nathan Senécal","Carlos Algarra","david lachance",21,17
"crs 2025 major#1","4.5 - Avancé+ / Contender","Pool","On r’monte ça 2.0","Super Nannies","Kevin Plante","Samuel Juteau-Rhéaume","Simon Arseneau","Clement Lavice",18,21
"crs 2025 major#1","4.5 - Avancé+ / Contender","Pool","Adiabatic","Les ex de Simon","Isaac Wong","Gabris Ni","Benjamin Alleau","Thomas Leduc",21,10
"crs 2025 major#1","4.5 - Avancé+ / Contender","Pool","Double Trouble","QuandMêmeClean Fan Club","Émile Fortin","Simon Parent","Jean-Francois Chevalier","Nathan Senécal",21,13
